customerInput;category
numer konta abonenta abonament abonamentu na który mam przesłać kwotę przelewów;saldo
numer konta bankowego;saldo
numer konta bankowego na którego wpłacać saldo;saldo
numer konta chcem do zapłacenia rachunku;saldo
numer konta do wpłaty faktury;saldo
numer konta do zapłaty wirtualna pin;saldo
numer konta na jaki mogę wzniesie opłaty za usługi telewizji;saldo
numer konta na który trzeba zapłacić rachunek;saldo
numer pod numer konta na który mam wysłać rachunek;saldo
numer poproszę o saldo rachunku;saldo
numer rachunku;saldo
numer rachunku bankowego;saldo
numer rachunku do wpłaty;saldo
numer rachunku górze;saldo
numer rachunku informacje musiała rozmawiać;saldo
numer rachunku vectry;saldo
numer telefonu domów domowego;telefon stacjonarny
numer telefonu komórkowego;telefon mobiny
numer wifi umowy z dwa tysiące szesnastego roku;internet stacjonarny
numeru przeniesienie numeru;przeniesienie usług
numeru rachunku;saldo
numeru rachunku opłat;saldo
nurkowego komórkowego;telefon mobilny
nut iloci razy coś jest jakiś popieprzony czy coś mnie potrzebuję się połączyć bo chcę żeby podłączyć mi też telefon stacjonarny;telefon stacjonarny
o boże ludzie kochani to się telewizję wysyłać napisać jego bona tranzyt płacisz co miesiąc ponad jego;dtv
o boże no nie wiem jak ja mam z panią rozmawiać nie wiem to jest takie;dtv
o boże no nie wiem jak to można rozmawiać;dtv
o boże tak;dtv
o brak telewizji;dtv
o braku faktury z multimedia;płatności
o chciałam się dowiedzieć jakie mam konto w vectrze ile wpłaciłam i czy nie mam zadłużenia;windykacja
o chciałem rozmawiać o usłudze tidal;tidal
o chodzi mi o moduł;dtv
o chodzi mi o rachunki bo miał być rachunki papierowe i żebym mogła płacić za vectry;saldo
o chodzi o dekoder;dtv
o chodzi o telefon komórkowy;telefon mobiny
o chodzi o telewizję dekoder;dtv
o chodzi o telewizor;dtv
o chodzi o zwrot sprzętu;zwrot sprzętu
o chryste elejson niech pan nie denerwuje z ranach ja ty nic nie widzę ani dekoder mi nie działa ani telewizor wiele razy tą powtarzać;dtv
o co chodzi o hasło do internetu;internet stacjonarny
o czterech dni w ogóle drugi dekoder tak by się zawiesił wszystkie programy i może nawet ani połowę nie ma;dtv
o czym pani może pomóc nie mam sygnału tele do telewizji ani do komputera;dtv
o dekoder;dtv
o dekoder choć;dtv
o dekoder chodzi;dtv
o dekoder chodzi do telewizji;dtv
o dekoder mi chodzi;dtv
o dekoder telewizyjny;dtv
o dekoder wyłącza się sam;dtv
o druczki żeby dom o wypełnienie żeby zapłacić za telewizor;dtv
o fakturę chodzi;płatności
o fakturę mi chodzi;płatności
o fakturę za za za za faktura za i za telewizję;płatności
o faktury;płatności
o fakturze bo mi nie przyszła faktura za styczeń nie wiem czy wpłat i ile mam zapłacić i co;płatności
o internecie w telefonie;telefon mobiny
o internet domowy wczoraj była zakładana nowa nowy dekoder i dzisiaj nie ma internetu;internet stacjonarny
o internet stacjonarny chodzi;internet stacjonarny
o internet stacjonarny i telewizję kablową;internet stacjonarny
o internetu domowego;internet stacjonarny
o jezu internetu stacjonarnego;internet stacjonarny
o jezu kochany nie czekam na techników w sprawie telefonu już dwie godziny i nie ma więc ja zgłaszałam co mam robić dziękuję;brak wizyty technika
o jezu nie wiem jak to powiedzieć chodzi;internet stacjonarny
o jezu sumarze ja ja chodzi mi o rachunek;saldo
o jezu telewizja;dtv
o jezu to chyba się pomyliłam bo chciałam się dowiedzieć ile mam do zapłaty za abonament;saldo
o kruchty c mms po rachunku bo ja pierdolę to jest ten numer;saldo
o które kurwa gdzie ta jebana telewizja;dtv
o której godzinie będzie dostęp do telewizji;dtv
o której godzinie przywrócą tam telewizję;dtv
o której zostanie przywrócona telewizja;dtv
o mobilnego stacjonarnego telewizji;internet mobilny
o nadesłanie proszę pani o nadesłanie rachunków do zapłaty;saldo
o nadpłatę;saldo
o nie ja się kontaktuję w sprawie nieodbierania przekazu przez telewizję;dtv
o nie to ja chciałam rozmawiać a nie wirtualnie świętego moduł ja chciałam o nową umowę;dtv
o odłączenie telewizora po dokonaniu płatności za bieżący miesiąca;dtv
o odstąpienie od umowy;odstąpienie
o pilocie;dtv
o płatności;saldo
o płatnościach w sprawie płatności za telewizję;saldo
o płatność za faktury;saldo
o podłączenie internetu domowego światłowodu;internet stacjonarny
o podłączenie telewizji internet;dtv
o podłączenie telewizji internetu;dtv
o podłączenie telewizji kablowej i internetu;dtv
o podniesienie faktury;płatności
o potrzebna odkrycie wifi;internet stacjonarny
o programie telewizyjnym;dtv
o przeniesienie;przeniesienie usług
o przeniesienie internetu;przeniesienie usług
o przeniesienie kablówki;przeniesienie usług
o przeniesienie pakietu;przeniesienie usług
o przeniesienie przeniesienie;przeniesienie usług
o przeniesienie przeniesienie usług;przeniesienie usług
o przeniesienie rachunku;przeniesienie usług
o przeniesienie usług;przeniesienie usług
o przeniesienie usług ma córkę;przeniesienie usług
o przeniesienie usług netflix;przeniesienie usług
o przeniesienie usługi chciałabym porozmawiać;przeniesienie usług
o przeniesienie usługi telefonicznej z playa do firmy vectra;przeniesienie usług
o przepisanie umowy;cesja
o przesłanie faktury papierowej;płatności
o przysłanie mi dodatkowo do zapłaty;saldo
o przysłanie mi druczków na opłaty kablówki bo się skończyły mi;saldo
o przywrócenie kanału 3 106 epic drama który miałam od początku umowy a teraz mi go by łączono jest;dtv
o rachu chodzi mi o rachunek czy mam czy mam nie mam zadłużenia na miesiąc styczeń;saldo
o rachunek;saldo
o rachunek chodzi;saldo
o rachunek chodzi mi proszę panią dzień dobry przede wszystkim;saldo
o rachunek chodzi o rachunki;saldo
o rachunek chodzi umowa rachunek;saldo
o rachunek który będę miesięcznie musiała płacić chciałam się zapytać czy to można przesunąć na dalszy termin na przykład;saldo
o rachunek mi chodzi;saldo
o rachunek mi chodzi halo;saldo
o rachunek na telewizję nie dostałam jeszcze;saldo
o rachunek opłaty rachunku;saldo
o rachunek ostatni rachunek;saldo
o rachunek siedzi;saldo
o rachunek się rozchodzi;saldo
o rachunek telefonu;saldo
o rachunek zapłaciłam 100 złotych i 14 groszy w piątek jak ja obecnie jest faktura;saldo
o rachunkach;saldo
o rachunkach chciałem się dowiedzieć zapłaty;saldo
o rachunkach sobie bo nie mam rachunku spłaty;saldo
o rachunkach w sprawie rachunków;saldo
o rachunki;saldo
o rachunki chodzi;saldo
o rachunki radzi;saldo
o rachunki umowa rachunku;saldo
o rachunku;saldo
o rachunku chcę porozmawiać;saldo
o rachunku chciałem rozmawiasz;saldo
o rachunku miesięcznym;saldo
o rachunku poproszę;saldo
o rachunku rachunek rachunek chcę rozmawiać;saldo
o rezygnacji z części pakietu;rezygnacje
o rezygnacji z umowy;rezygnacje
o router chcę porozmawiać o routerze;dtv
o rozwiązanie anulowanie subskrypcji serwisie metrix;rezygnacje
o rozwiązanie umowy;rezygnacje
o rozwiązanie umowy rachunku;rezygnacje
o rzekomym zaległości zapłatę rachunku;windykacja
o saldo;saldo
o saldzie;saldo
o sprawie chodzi o rachunek;saldo
o sprawie salda;saldo
o sprawie związanej z internetem stacjonarnym zasilanymi z routera;internet stacjonarny
o sprawie związanej z telewizją;dtv
o stanie salda;saldo
o stanie salda chciałabym porozmawiać;saldo
o stanie salda i zadłużeń o to konkurentem pytanie;saldo
o tak;dtv
o tak chcę porozmawiać w sprawie związanej z telewizją halo;dtv
o takie pytanie tam chciałam zadać czy ja tu nie będę musiała żadnych dekoderów zmieniać nic o to mi chodzi;dtv
o telefon komórkowy;telefon mobilny
o telefon stacjonarny choć;telefon stacjonarny
o telewizję;dtv
o telewizję chcę porozmawiać;dtv
o telewizję chodzi;dtv
o telewizję chodzi kanał nie zainstalowany pisze tylko na ekranie nie mogę włączyć telewizora nic się nie dzieje;dtv
o telewizję chodzi mi o nadawanie telewizji;dtv
o telewizję kablową chciałem prosić;dtv
o telewizję kablową i chodzi o wniosku o gniazdko łączące kabel z dekoderem;dtv
o telewizję mi chodzi;dtv
o telewizję nie ma programów już tyle czasu i nikt nie przychodzi miał przyjść nie przyszedł od dwóch tygodni;dtv
o telewizję niech ci chodzi mi o telewizor chodzi witowo;dtv
o telewizję o chodzi;dtv
o telewizję o dekoder chodzi nie działa mi;dtv
o telewizję o internet o umowę;dtv
o telewizji;dtv
o telewizji chciałabym telewizja;dtv
o telewizji kablowej;dtv
o telewizor chodzi;dtv
o telewizor się rozchodzi o o program fox;dtv
o to chodzi że odłączyłam od telewizora dekoder i chciałam ponownie włączyć i nie jeździ się nie włącza mi;dtv
o tyle o dekoder do telewizora;dtv
o umowę na telefon komórkowy;telefon mobiny
o uruchomienie mojego telewizora do cholery jasnej kurwa;dtv
o ustalenie salda;saldo
o ustawienie programów w telewizji ponieważ nie ma programów sokóle;dtv
o włączenie telewizji;dtv
o wydruki po prostu o przelewy żebym mogła płacić mam telewizor nie vectrę;dtv
o wykonanej usługi ja chciałam zgłosić że znalazłam router który jest zgłosiłam początkowo że go nie mam;internet stacjonarny
o wymianę routera chodzi mi;internet stacjonarny
o wymianie dekodera;dtv
o wypowiedzenie przestępczej umowy;rezygnacje
o wypowiedź dzień dobry chciałbym się dowiedzieć o wypowiedzenie umowy;rezygnacje
o wysokość opłaty;saldo
o z czarnego już komórkowego;internet mobilny
o zablokowane kanały;windykacja
o zadłużenie ale ja nie mam zadłużenia bo ja płacę normalnie;windykacja
o zakupie nowego telewizora nie ma wszystkich programów;dtv
o zaległości się rozchodzi za styczeń;windykacja
o założenie wifi na działce;internet stacjonarny
o zamknięciu kanału rosyjskiego można by połączyć na przykład kanał litewski;dtv
o zapłatę o rachunki i rozwiązanie umowy;saldo
o zapłatę rachunku;saldo
o zapłatę za grudzień ubiegłego roku a ja mam w całości opłat normalnie;płatności
o zdanie dekodera;dtv
o zerwanie umowy;rezygnacje
o zmianę terminu 9;zmiana wizyty technika
o zwrot dekodera;zwrot sprzętu
o zwrot sprzętu;zwrot sprzętu
obciąża vectra obciąża mnie kwota 145 złotych za dekoder którego nie miałam;dtv
obecnego salda;saldo
obecnie mam kanał hbo a chciałabym mieć dostęp do kanałów hbo go;hbo
obecnie obecnie nie wiemy jest jest uszkodzona linia pisze usługa vod pisze że jest;dtv
obecnie posiadam zaległości i chciałabym zorientować się kiedy będzie wypowiedzenie umowy;windykacja
obecnie w sprawie wystawionej faktury;płatności
obejrzeć w telewizji no;dtv
obligacji za awaria jej domu na ulicy piekoszowskiej bawaria no mamo;dtv
obłęd cesja;cesja
obniżenie rachunku;saldo
obniżony rachunek i też nie wiem no rozmawiałam z panią z vectry mój numer ewidencyjny 54 12 56 79;saldo
obniżyć rachunek zrezygnować z pakietów;saldo
oboje cieszyn tak;dtv
oboje pewnie internet stacjonarny;internet stacjonarny
obojętnie nie działa mi to jest tylko telewizja o umowę jest i na internet i na;dtv
obraz mi zniknął z telewizora i pisze proszę sprawdzić dekoder jest podłączony błąd dwukropek echo;dtv
obrazu nie mamy obraz zginęło od wczoraj od dziś o do dziewiętnastej do ing i do tej pory nie mam w ogóle obrazu w telewizji;dtv
obrazu telewizji programu drugiego;dtv
obrazu w ogóle i czyli wychodzi na tym dekoder nie ma połączenia serwisie nie może połączyć się z serwisem tylko czaje fi cały czas tak;dtv
obrazy z telewizji kablowej;dtv
obsługa dekodera;dtv
obsługa hbo;hbo
obsługa klienta rezygnacja z umowy;rezygnacje
obsługa rachunków;saldo
obsługa rachunku;saldo
obsługa telewizji;dtv
obsługa umowy telefonu komórkowego;telefon mobilny
obsługę rachunku;saldo
obsługi telewizora;dtv
obsłużyć bo jak wejdę tam to z telewizją od razu jak nie wejdę tylko poproszę żeby mnie zawieźli no;telefon mobiny
obu połącz z doradcą;internet stacjonarny
obudzić nowy termin reinstalacje wifi;internet stacjonarny
oby rachunku chciałem się tutaj się skonsultować;saldo
oceanie rachunku moim;saldo
oczekują na rachunki vectry bo nie mam jak zapłacić;saldo
oczekuje na instalatora telewizji internetu do tej pory go nie ma;dtv
oczekuje na rachunki do zapłaty za miesiąc ze na dwutysięcznego dwudziestego;saldo
oczekuje rachunku do zapłaty;saldo
oczy rachunku za vectra;saldo
oczy z telewizją z telefonem telefoniczną mam stramy;dtv
oczywiście;dtv
oczywiście bardzo proszę proszę mi powiedzieć co to jest ta zaległość i proszę proszę mi oddzwonić naprawdę bo jak nie to ja zrezygnuje z takiej;windykacja
oczywiście chcę;dtv
oczywiście chcę tak chcę mieć telewizor chcę móc oglądać kanały telewizyjne;dtv
oczywiście dzwonię;dtv
oczywiście jak najbardziej;dtv
oczywiście kontaktuje się w sprawach technicznych chodzi mi o zamówienie dwóch pilotów do telewizora przy oczywiście przez drogą kurierską;dtv
oczywiście mnie uruchomić ollie;dtv
oczywiście najlepiej;dtv
oczywiście o sprawach technicznych dekoder coś tam szwankuje nie mam odbioru występuje błąd o;dtv
oczywiście odzywaj się kobieta;dtv
oczywiście po to dzwonię;dtv
oczywiście przecież nie o jabłkach będę my rozmawia silko telewizji;dtv
oczywiście rozwiązanie umowy;rezygnacje
oczywiście również tak nie ma problemu;dtv
oczywiście tak;dtv
oczywiście tak chcę;dtv
oczywiście tak ile mogę końcu tłumaczyć to samo;internet mobilny
oczywiście tak jest;dtv
oczywiście telewizji pilot działa wszystko chodzi a telewizji mam tylko 1 problem którego nie mogę dzwonić;dtv
oczywiście tylko i wyłącznie z oferty to posłuży pojęcie będę dzwonić proszę panią;dtv
oczywiście w sprawie faktury;płatności
oczywiście z telewizją;dtv
oczywiście że chcę;dtv
oczywiście że chcę przełączyć mnie do sekretarki przedtem rozmawiała mi pani mnie przyłączyły;dtv
oczywiście że chcę tak chcę porozmawiać o tej;dtv
oczywiście że tak;dtv
oczywiście że tak jak usterka to chyba telewizja;dtv
oczywiście że z telewizją no bo to to dzwonię no;dtv
oczywiście żeby program był aktualnie żeby działał;dtv
od braku sygnału telewizji i internetu ogólnie brak sygnału;dtv
od czasu do czasu pojawia mi się na odbiorniku telewizyjnym taka informacja że jest błąd 0 proszę sprawdzić czy dekoder jest prawidłowo podłączony proszę mi powiedzieć;dtv
od czterech dni nie mam głosu w telewizji i to jest awaria techniczna trzeba ją naprawić;dtv
od dekodera vectry;dtv
od dłuższego czasu nie mogę odbierać telewizji są na każdym kanale są zakłócenia no nie wiem co z tym zrobić;dtv
od dwóch dni nie działa internet w domu;internet stacjonarny
od dwóch dni nie działa wifi w domu;internet stacjonarny
od dwóch dni nie ma telewizji;dtv
od dwóch dni nie ma w ogóle telewizji kablowej;dtv
od dwóch dni nie mam internetu stacjonarnego;internet stacjonarny
od dwóch dni nie mam telewizji ani internetu;dtv
od dwóch dni nie mam telewizji nie mogę odbierać telewizji chodzi o internet;dtv
od dwóch dni nie mogę odbierać telewizji;dtv
od dwóch dni od dwóch dni nie mam telewizji w domu;dtv
od dwóch godzin nie mamy telewizji nie vectra nam nie nadaje nie mam pojęcia co się dzieje;dtv
od dwóch godzin nie mamy vectry i ja mieszkam w bloku i sąsiedzi również niemego nie mamy w ogóle telewizji;dtv
od dwóch i pół godziny w słupsku na ulicy frąckowskiego 13 nie ma telewizji w ogóle;dtv
od dwóch tygodni nie mam problemy z odbiorem poszczególnych programów w zasadzie nie ma programu na każdym kanale;dtv
od dwóch tygodni od dwóch tygodni nie mam z dekodera programów;dtv
od dzisiaj mam czarny ekran;dtv
od dzisiaj mam u państwa mieć włączony telefon komórkowy nawet 2 2 numery nie są aktywne;telefon mobiny
od dzisiaj miałem mieć u państwa włączoną to lewy telefon komórkowy bo do tej pory nie ma;telefon mobiny
od dzisiaj od noc w nocy nie działa telewizja vectra chciałabym się dowiedzieć dlaczego to trwa tyle dużo godzi;dtv
od godziny nie mam telewizji ani internetu na moniuszki 4;dtv
od internetu i dekoder;dtv
od internetu stacjonarnego;internet stacjonarny
od jakiegoś czasu nie mam kilku programów;dtv
od jakiegoś czasu nie mogę odbierać telewizora są zakłócenia na każdym kanale i nie wiem co się dzieje;dtv
od kiedy w kościerzynie będzie telewizja naziemna;dtv
od kilku dni brak dostępu do internetu w laptopie;dtv
od kilku dni brak połączenia z telefonu stacjonarnego;telefon stacjonarny
od kilku dni mam brak dostępu do internetu w sieci;dtv
od kilku dni nie mam internetu stacjonarnego;internet stacjonarny
od kilku dni nie mam kanałów telewizyjnych włączonych opłacone mam a nie włączone mam kanały;dtv
od kilku dni nie mogę oglądać telewizji nie ma głosu nie ma obrazu;dtv
od kilku dni nie mogę oglądać telewizji po prostu wrzosów szumy kolorowe znaczki skaczą i po prostu nie odbieram telewizji;dtv
od kilku dni zawiesza mi się dekoder i instaluje więc ciężko jest cokolwiek włączyć telewizję;dtv
od kilku godzin nie ma internetu stacjonarnego;internet stacjonarny
od miesiąca listopada nie otrzymuje rachunków za telewizję i za telefon chciałabym z kimś porozmawiać;saldo
od miesiąca nie mam już programów w ogóle krótka na każdym kanale pisze błąd sprawdź dekoder no nie wiem jak;dtv
od nadpłaty;saldo
od od od dostawie dostarczenie rachunku za usługi;saldo
od od telewizji;dtv
od od wczoraj już od czternastu nie mam programu standardzie na osiedlu tysiąclecia;dtv
od odnośnie salda;saldo
od odstąpienie od umowy;odstąpienie
od paru dni na dekoderze mam błąd hd cdp i nie mam obrazu co z tym zrobić;dtv
od pewnego czasu nie mogę ustawić na telewizorze hbo go i chciałem się w tej sprawie dowiedzieć;hbo
od pierwszego lutego nie mam kanału kanału epic;dtv
od początku stycznia nie mam internetu wifi w domu i się nie ma go do was dodzwonić;internet stacjonarny
od ponad piętnastu minut nie mam internetu w domu;internet stacjonarny
od poniedziałku nie mamy programów chodel;dtv
od pół roku nie mam programów mam tylko naziemne;dtv
od prądu i właśnie tak zrobiłem i zadziałał dekoder i to;dtv
od przeniesienie usług;przeniesienie usług
od rachunku;saldo
od rachunku może;saldo
od rachunku za sierpień;saldo
od rana jest brak programów i internetu;dtv
od rana nie ma sygnału telewizji i internetu awaria biała być usunięta do godziny dziewiętnastej;dtv
od rana nie mam głosu na jedynce;dtv
od rana nie mam głosu w telewizorze jest obraca nie ma głosu;dtv
od rana nie mam programów ani internetu;dtv
od rana nie mam telewizji internetu;dtv
od rana nie mam telewizji obrazu w ogóle ja dzwoniłam już do państwa mieliście przyjechać o dwunastej a ja czekam do lekarza muszę iść;dtv
od rana nie mam zasięgu w telewizji nie wiem czy coś się stało czy;dtv
od routera wifi;internet stacjonarny
od samego rana jest problem z telewizją i internetem;dtv
od samego rana mam telewizor internetu;dtv
od samego rana nie mam sygnału nie można oglądać telewizji;dtv
od samego rana nie mam telewizji ani internetu;dtv
od soboty nie mamy w nowym nad wisłą żadnego sygnału w telewizji kablowej prosimy naprawy i proszę o odpowiedź kiedy będzie usunięta awaria;dtv
od spraw technicznych;netflix
od stu dotyczy internetu stacjonarnego;internet stacjonarny
od tego piąteczki od telewizora musi być numer klienta;dtv
od telewizja nie ma nie można przełączyć głosu głos i obraz siebie nie jest ruchomy tylko stały;dtv
od telewizji;dtv
od telewizji dekoder nie działa;dtv
od telewizji i internecie;tv online
od telewizji z programami tutaj bo obajtki chodzi w tej chwili;dtv
od telewizji że jej nie mam;dtv
od telewizora;dtv
od telewizora brak sygnału;dtv
od telewizora od telewizji;dtv
od temacie salda;saldo
od trzech dni nie mam internetu stacjonarnego;internet stacjonarny
od tv;dtv
od tygodnia jest zerwany kabel światłowodu nie mam ani telewizji ani internetu;dtv
od tygodnia nie mam telewizji;dtv
od tygodnia nie mam telewizji chciałem się dowiedzieć dlaczego co się dzieje;dtv
od tygodnia nie nie mam kanału tvn 24;dtv
od tygodnia w kamienicy przy ulicy dwudziestego piątego czerwca 8 nie mamy ani telewizji ani internetu;dtv
od tylko od rachunku;saldo
od was dostałem rachunek;saldo
od was faktury nie otrzymałam chciał regularnie cały 11 miesięcy co miesiąc spłaciła faktury nie wiem jak mam zapłacić;płatności
od wczoraj brak mi telewizji i internetu dzwonię z elbląga;dtv
od wczoraj brak telewizji;dtv
od wczoraj dekoder nie działa;dtv
od wczoraj mam brak sygnału i nie mam w ogóle telewizji;dtv
od wczoraj nie działa mi telewizor i nie wiem czy jestem w pracy i nie wiem czy pracujesz włączyliście telewizor niszczy chodzi;dtv
od wczoraj nie działa netflix;netflix
od wczoraj nie działa telewizja i internet;dtv
od wczoraj nie ma nie ma telewizji połączenia z telewizją i internetem internet sprawdziłem dzisiaj rano też nie ma internetu;dtv
od wczoraj nie ma telewizji na oficerskie 29 11 700 mrągowo;dtv
od wczoraj nie ma w bogatyni telewizji podejrzewam że awaria kiedy będzie telewizja przywrócono;dtv
od wczoraj nie mam ani telewizji ani internetu;dtv
od wczoraj nie mam internetu a dzisiaj nie ma programu jest błąd 0 proszę sprawdzić czy dekoder jest prawidłowo podłączony;dtv
od wczoraj nie mam internetu w ogóle w domu i kilka kanałów nie mam na telewizorze;internet stacjonarny
od wczoraj nie mam nie mam sygnału brak dostępu;dtv
od wczoraj nie mam programu żadnego telewizyjnego;dtv
od wczoraj nie mam sygnału w telewizji elektro i internetu;dtv
od wczoraj nie mam telewizji i internetu;dtv
od wczoraj nie mam w ogóle odbioru telewizji;dtv
od wczoraj nie mogę na telewizorze wyszukiwaniu kanałów odnaleźć kanału 101 102 103 do dnia dzisiejszego;dtv
od wczoraj telewizja mi nie gra ja już kontaktowałam z panią;dtv
od wczoraj telewizor nie nie działa chciałam zapytać co się stało jak to długo potrwa;dtv
od wczoraj telewizor no to mruga moje nazwisko teresa wójcik wrocław gajowa 39 mieszkanie 2;dtv
od wczoraj wieczora nie mam sygnału telewizji internetu;dtv
od wypowiedzenia umowy;rezygnacje
od zwrotu sprzętu;zwrot sprzętu
odbiera mi telewizor;dtv
odbierze telewizji;dtv
odbiorca na fakturze jest podany zły adres docelowy świadczenia;płatności
odbioru odbiornika telewizyjnego i internetu domowego przerywa sygnał;internet stacjonarny
odbioru programów telewizji;dtv
odbioru programów telewizyjnych;dtv
odbioru programów telewizyjnych karta napis był że karta coś tam nie ten do wymiany coś takiego;dtv
odbioru programów wydaje się że dekoder zepsuty jest sprawy techniczne;dtv
odbioru spiętrzonym mieszkaniu i chciałbym z jednego dekodera zrezygnować w jaki sposób mam to zrobić;rezygnacje
odbioru telewizji;dtv
odbioru telewizji dotyczy;dtv
odbioru telewizji kablowej;dtv
odbioru telewizji nie mam w tej chwili w ogóle no obrazów w tym w telewizji;dtv
odbioru telewizji od godziny dziesiątej mszczonowie ja tu nie mam obrazu;dtv
odbioru telewizji satelitarnej;dtv
odbioru telewizji sygnału telewizji;dtv
odbioru telewizji za granicą;dtv
odbioru telewizora;dtv
odbiorze telewizji;dtv
odbiór telewizji;dtv
odbiór telewizji mam komunikat brak sygnału;dtv
odbiór telewizji naziemnej brak sygnału;dtv
odbiór telewizji no nie mam nie wiem dlaczego nie mam głosu w ogóle już o dogada;dtv
odbiór telewizora jest niewłaściwy ciągle gaśnie;dtv
odbiór telewizora zablokowany;dtv
odblokować mi komórkę bo mam zablokowane a umowę mam na zawartą na na zgon bez limitu;windykacja
odblokowali telewizora;dtv
odblokowania też telewizji kablowej;dtv
odblokowanie;saldo
odblokowanie dostępu do internetu;saldo
odblokowanie i kanałów telewizyjnych;saldo
odblokowanie internetu;saldo
odblokowanie kanałów telewizyjnych;saldo
odblokowanie karty sim;saldo
odblokowanie konta;saldo
odblokowanie nad fixa;saldo
odblokowanie pin;saldo
odblokowanie smsów premium;saldo
odblokowanie usług;saldo
odblokowanie usług jak no bo nie służyły;saldo
odblokowanie usług na koncie;saldo
odblokowanie usługi;saldo
odblokowanie wszystkie kanały telewizyjne;saldo
odblokowany hbo;hbo
odcisk rezygnacji z kanału;rezygnacje
oddać sprzęt;zwrot sprzętu
oddaj mi dekodera;dtv
oddałem sprzęt a dostaję ponaglenia o zwrot sprzętu;zwrot sprzętu
oddania sprzętu;zwrot sprzętu
oddania sprzętu w sklepie;zwrot sprzętu
oddanie dekodera;zwrot sprzętu
oddanie sprzętu;zwrot sprzętu
oddanie sprzętu po terminie;zwrot sprzętu
oddanie sprzętu po umowie;zwrot sprzętu
oddanie sprzętu po zakończonej umowie;zwrot sprzętu
oddanie sprzętu zainstalowanego chodzi o internet;zwrot sprzętu
odebrania czy kurier miał przyjechać przedstawicielem który miał 3 odebrać sprzęt byłem na linii ale mi się rozłączyło;zwrot sprzętu
odesłałam router od internetu po w świnoujściu jest salon zamknięty i chciałabym się dowiedzieć czy ten router otrzymaliście państwo;internet stacjonarny
odgryźć dekodera;dtv
odłączenie odstąpienie od umowy;odstąpienie
odłączyłam od sieci telewizor i dekoder i teraz nie wiem co dalej zrobić;dtv
odnośnie awarii tvn dziękuję;dtv
odnośnie dekodera;dtv
odnośnie dekodera telewizji z kanałami;dtv
odnośnie faktury;płatności
odnośnie faktury chciałem się czegoś dowiedzieć od pani;płatności
odnośnie faktury dzwonię;płatności
odnośnie faktury jaką żeśmy otrzymali;płatności
odnośnie faktury płatności;płatności
odnośnie faktury potrzebuję dane;płatności
odnośnie faktury reklamację faktury ostatniej przedostać;płatności
odnośnie mi chodzi faktury;płatności
odnośnie nowej telewizji która nastąpi telewizji cyfrowej naziemnej która za 2 miesiące nastąpi;dtv
odnośnie nowych zasad kablowej telewizji od nowego roku;dtv
odnośnie opłacenie rachunku;saldo
odnośnie opłat;płatności
odnośnie opłaty abonamentowej;saldo
odnośnie opłaty faktury;saldo
odnośnie opłaty rachunków;saldo
odnośnie ostatniej faktury;płatności
odnośnie płatności;saldo
odnośnie płatności dzwonię;saldo
odnośnie płatności faktur;saldo
odnośnie płatności faktury;saldo
odnośnie płatności które zostały nam nie nałożone 3 miesięczne bezpłatną internetu;saldo
odnośnie płatności się kontaktuję;saldo
odnośnie płatności za fakturę;saldo
odnośnie przeniesienia numeru aktywacji karty;przeniesienie usług
odnośnie rachunków;saldo
odnośnie rachunku;saldo
odnośnie rachunku chciałam się dowiedzieć;saldo
odnośnie rachunku do zapłaty opłaty rachunku;saldo
odnośnie rachunku halo;saldo
odnośnie rachunku i prosił;saldo
odnośnie rachunku płatności;saldo
odnośnie rachunku rachunek;saldo
odnośnie rachunku się kontaktuję;saldo
odnośnie rachunku za do domu do właśnie konkretnie rachunku do zapłacenia;saldo
odnośnie rezygnacji;rezygnacje
odnośnie rezygnacji z umowy;rezygnacje
odnośnie routera wifi;internet stacjonarny
odnośnie salda;saldo
odnośnie spraw rachunku;saldo
odnośnie telewizji;dtv
odnośnie telewizji dzwonię do państwa;dtv
odnośnie telewizji kablowej;dtv
odnośnie telewizji nie mam znowu grunwaldzka 1 nie ma wykrywał w ogóle nie nie odbiera telewizor i pisze tak z potłuczenia;dtv
odnośnie telewizji od państwa;dtv
odnośnie telewizji w domu i internetu domowego;internet stacjonarny
odnośnie usługi prasa online;prasa online
odnośnie vectry chciałem się zapytać o dekoder czy pani mi może pomóc w tej sprawie;dtv
odnośnie vouchera netflixa;netflix
odnośnie vouchera netflixa dzwonię już dziesiąty raz;netflix
odnośnie w sprawie rachunku;saldo
odnośnie wymiany zepsutego dekodera;dtv
odnośnie wypowiedzenia umowy;rezygnacje
odnośnie wysokości rachunku;saldo
odnośnie z auta bo się rachunki faktury otrzymuje jest coś nie tak jak jest w moich obliczeń czy muszę zawsze dopłacać przypuśćmy gdzie regularnie płacę za co co powinienem płacić;saldo
odnośnie zaległości dzwonię;windykacja
odnośnie zapłaty;saldo
odnośnie zapłaty faktury;saldo
odnośnie zapłaty miałam mieć bonifikaty dokładałam zażalenie ale nie otrzymałam niestety tej faktury korygującej;saldo
odnośnie zwrotu dekodera;dtv
odnośnie zwrotu sprzętu;zwrot sprzętu
odnośnie zwrotu sprzętu który został zwrócony;zwrot sprzętu
odpoczywa mówicie tak;dtv
odpowiedni dzień dobry ja się chciałem zapytać bo chciałem zrezygnować i chciałam się zapytać do kiedy jest umowa;rezygnacje
odpowiednią osobą w tej kwestii która zgłosiła rachunek do do płatności komorniczej;saldo
